name,price,deal,shop_name,location,url
BOB玩色心跳凝彩唇膏 滋润炫色水润饱满赤茶西柚显色不易脱妆口红,6.90,100+人付款,梦坊化妆品专营店,上海,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1369428033&k=609&e=3FOK4IuU87Mo78nuiOMewWz3YFshxj6Z5IqoRQxPXS8nG%2Bs0H3m26coZssyn6lNlklhfO4fY0zHThaBa4oHu%2BVv8PetCmBNjqNFwIC1xUgXeoCAWiRN2DLtx6X9XvIA3NPNijNC42ERrHxVuLwClj8uxhg%2FfmzP%2FNf5pc2L4hJXM0EXMfuGr5w6XDWGc6wCPRyeMN5PrYnXySWwkpkAVz%2F4U9Vhp%2BrGZADSo4teTd1iK59F2dGZoUlDs8cf6MvIfP822wpikA%2FPW%2BXZvOlehLBAaL6hC0iqRjV9htNjdcYgHaMhILtrgDx%2F2xRleDiRK48SMJfBtaLA%2BZhIUhxAdsmlYKF4wethAsTEKCh6P26NEFhxsCB14jgHp%2B2vuCSY%2FSkUWw%2F8F6WZWg9QBCqis2R7SHL%2Bdg00zVj6W3Fmber9sHJg250YQt3E%2Fr6COzopXsCewQw2k9VH8%2BbHJ7gsGxmlC%2Bd4wDDDHjiDmnJrqCvK2SRChCSW4TngGLI11gvSaXzGlsEvZo5gl%2FuaXO8LVksEjfMJy7Cgi67WyrXNfD7sKbY8y5XMGUMdyPC02ivVQz%2FFH%2BH0j2qPtr27CvhPCySAr24fbvRfF
【双11预售】NARS空气柔雾唇霜小橘钉车厘子红奶盖蜜桃哑光唇釉,260.00,4000+人付款,nars官方旗舰店,上海,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1369428033&k=609&e=6iXUAn1Rdmko78nuiOMewWz3YFshxj6Z5IqoRQxPXS8nG%2Bs0H3m26coZssyn6lNl2bmwy37TvoUY4XcI5PEWGEm0RErcKezRqNFwIC1xUgXeoCAWiRN2DLtx6X9XvIA3NPNijNC42ERrHxVuLwClj8uxhg%2FfmzP%2FNf5pc2L4hJXM0EXMfuGr5w6XDWGc6wCPRyeMN5PrYnXySWwkpkAVz%2F4U9Vhp%2BrGZADSo4teTd1iK59F2dGZoUlDs8cf6MvIfP822wpikA%2FM2Wi3uGEjKI4cTADV3GhryWH8kQv4X%2B11Gud1szUJjd3aZJ3SlyefONWE0IQkLXSULRGXrJYctqTk6DST016LpsTEKCh6P26NEFhxsCB14jgHp%2B2vuCSY%2FSkUWw%2F8F6WZWg9QBCqis2X6PWyzM46O%2BfW%2FwWgZlcKRsHJg250YQt0IRp0rIrR6qocLi00KjmhA69K3Epgkh8H81RGF84eZlNynZRGwwfrMy0HmvC0CdmarZUci5dzFoEzGizub1nQQiEbd9bEz5Wtei7xcY1s6qN98QY8yrBo2abzQlu%2BQTGdlRYgZs8LbDqjiu3tf7pMhTsx7qTO%2B5v30mKGG%2FNo9q
【同心礼】花西子同心锁口红/浮雕雕花哑光唇膏女滋润浆果红棕色,219.00,1万+人付款,花西子旗舰店,浙江 杭州,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1369428033&k=609&e=u6XlBedHnWco78nuiOMewWz3YFshxj6Z5IqoRQxPXS8nG%2Bs0H3m26coZssyn6lNl2bmwy37TvoVfg2Ue9IGQHj9EAXS24cGKqNFwIC1xUgXeoCAWiRN2DLtx6X9XvIA3NPNijNC42ERrHxVuLwClj8uxhg%2FfmzP%2FNf5pc2L4hJXM0EXMfuGr5w6XDWGc6wCPRyeMN5PrYnXySWwkpkAVz%2F4U9Vhp%2BrGZADSo4teTd1iK59F2dGZoUlDs8cf6MvIfP822wpikA%2FOXH53eugORPtqQ8KwGjEnYx61AMHoMtmF0Hrvc1RgQBZN1ntdBJ97xyIMtHaGnLSdxBEBfPdDuzSD6kkizDSyHsTEKCh6P26NEFhxsCB14jgHp%2B2vuCSY%2FSkUWw%2F8F6WZWg9QBCqis2XvJvUcIbGBt53U3V0KRJWpsHJg250YQt2m2a379BwDYT7RrIBcDJy1BXAsAkVNwyOMStJ0LotpXNynZRGwwfrMy0HmvC0CdmarZUci5dzFoEzGizub1nQQiEbd9bEz5Wtei7xcY1s6qN98QY8yrBo2abzQlu%2BQTGdlRYgZs8LbDqjiu3tf7pMhTsx7qTO%2B5v30mKGG%2FNo9q
【双11预售】GUCCI古驰倾色绒雾唇膏25米开理红 节日限量版口红,350.00,8000+人付款,gucci古驰美妆官方旗舰店,江苏 无锡,https://detail.tmall.com/item.htm?id=637183926212&ns=1&abbucket=4
MAC魅可磨砂316chili小辣椒646脏橘色牛血色923大牌口红唇膏正品,102.00,6000+人付款,法兰释企业店铺,上海,https://item.taobao.com/item.htm?id=588037662994&ns=1&abbucket=4#detail
【双11抢先加购】INTOYOU水雾唇釉雾面丝绒哑光口红平价学生新色,59.00,5万+人付款,intoyou旗舰店,浙江 嘉兴,https://detail.tmall.com/item.htm?id=641989788648&ns=1&abbucket=4
Joocyee酵色贝壳镜面水光唇釉口红唇蜜玻璃唇彩学生女夏平价豆沙,79.00,3万+人付款,joocyee酵色旗舰店,上海,https://detail.tmall.com/item.htm?id=622464019972&ns=1&abbucket=4
传奇今生红樱桃唇膏官方旗舰正品官网专柜滋润保湿健康变色口红女,49.00,1万+人付款,波总大发行,广东 广州,https://item.taobao.com/item.htm?id=633213904990&ns=1&abbucket=4#detail
colorkey唇釉珂拉琪空气哑光口红小众品牌女学生款平价官方旗舰店,59.00,3万+人付款,铂歌化妆品专营店,安徽 合肥,https://detail.tmall.com/item.htm?id=612414175739&ns=1&abbucket=4
Dior迪奥口红情人节礼物盒999滋润哑光丝绒圣诞套装大牌官方正品,238.00,2000+人付款,xfscctv,广东 深圳,https://item.taobao.com/item.htm?id=657110122154&ns=1&abbucket=4#detail
Dior迪奥口红999滋润哑光丝绒720/840/888唇膏专柜大牌正品礼盒装,158.00,3000+人付款,tb0376324_2011,北京,https://item.taobao.com/item.htm?id=656623054878&ns=1&abbucket=4#detail
dior迪奥口红999哑光720丝绒888官方旗舰店840专柜正品大牌礼物盒,258.00,5000+人付款,diykeke,福建 厦门,https://item.taobao.com/item.htm?id=655328761019&ns=1&abbucket=4#detail
【双11预售】MAC/魅可尤雾弹口红唇膏哑光正品925/316/豆沙色,185.00,6万+人付款,mac魅可官方旗舰店,浙江 嘉兴,https://detail.tmall.com/item.htm?id=595237863327&ns=1&abbucket=4
gogotales戈戈舞浮雕蝴蝶结唇泥丝绒雾面哑光唇釉学生款平价口红,25.00,8万+人付款,gogotales旗舰店,河北 石家庄,https://detail.tmall.com/item.htm?id=634218122405&ns=1&abbucket=4
【现货速达】CL路铂廷女王权杖全色号唇膏cl萝卜丁口红经典红001M,880.00,3000+人付款,christianlouboutin美妆官方旗舰店,,https://detail.tmall.com/item.htm?id=605220116540&ns=1&abbucket=4
【新色上市】HEDONE内心戏镜面唇蜜淡化唇纹润唇油口红半山燕麦,89.00,1万+人付款,hedonefashionsnobs旗舰店,上海,https://detail.tmall.com/item.htm?id=593673411246&ns=1&abbucket=4
胡萝卜素变色唇膏女保湿滋润补水小众口红不掉色不沾杯润唇膏唇彩,69.00,1万+人付款,sckiquen旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=583103323467&ns=1&abbucket=4
into you唇泥女主角水感镜面唇釉EM08唇蜜哑光口红20小众联名唇彩,34.00,4万+人付款,raye_mama,上海,https://item.taobao.com/item.htm?id=617431775599&ns=1&abbucket=4#detail
七夕礼物 YSL圣罗兰口红小金条小银条杨树林口红大牌正品礼盒套装,125.00,2000+人付款,sd1554040,广东 深圳,https://item.taobao.com/item.htm?id=650365833974&ns=1&abbucket=4#detail
圣罗兰新YSL小金条小银条杨树林21方管唇釉口红大牌正品礼盒套装,150.00,4000+人付款,zhs252898484,上海,https://item.taobao.com/item.htm?id=597675758926&ns=1&abbucket=4#detail
七夕礼物 tf口红Tom Ford汤姆福特16 80黑管礼盒套装大牌正品口红,143.00,1000+人付款,sd1554040,广东 深圳,https://item.taobao.com/item.htm?id=655392308088&ns=1&abbucket=4#detail
Joocyee酵色贝壳琥珀丝绸唇釉口红水光镜面玻璃JC唇彩奶茶女唇膏,49.00,1万+人付款,raye_mama,上海,https://item.taobao.com/item.htm?id=632280930423&ns=1&abbucket=4#detail
into you唇泥女主角哑光雾面丝绒唇釉水感127平价em08口红intoyou,40.00,1万+人付款,martin3278,上海,https://item.taobao.com/item.htm?id=633560123424&ns=1&abbucket=4#detail
【热巴同款】colorkey珂拉琪空气唇釉丝绒哑光雾面口红唇彩显白,69.00,10万+人付款,colorkey旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=594188372494&ns=1&abbucket=4
colorkey珂拉琪小金管哑光唇釉空气雾面口红平价唇蜜唇彩学生显白,69.00,2万+人付款,colorkey旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=624092089535&ns=1&abbucket=4
【双11预售】YSL圣罗兰方管口红滋润 1966红棕色157赤豆沙滋润,335.00,7000+人付款,ysl圣罗兰美妆官方旗舰店,江苏 苏州,https://detail.tmall.com/item.htm?id=563831523476&ns=1&abbucket=4
【双11预售】YSL圣罗兰小金条细管口红 哑光新色1966红棕色复古红,350.00,2万+人付款,ysl圣罗兰美妆官方旗舰店,江苏 苏州,https://detail.tmall.com/item.htm?id=582320504739&ns=1&abbucket=4
【现货速达】CHANEL 香奈儿炫亮魅力柔雾唇膏 哑光口红132 136,350.00,,chanel香奈儿官方旗舰店,浙江 杭州,https://detail.tmall.com/item.htm?id=581905200340&ns=1&abbucket=4
【现货速达】CHANEL 香奈儿炫亮魅力唇膏丝绒系列哑光口红58 57,350.00,,chanel香奈儿官方旗舰店,浙江 杭州,https://detail.tmall.com/item.htm?id=582724323698&ns=1&abbucket=4
【双11预售】阿玛尼红黑管挚爱哑光唇膏口红大牌正品405/406,350.00,6000+人付款,阿玛尼美妆官方旗舰店,江苏 苏州,https://detail.tmall.com/item.htm?id=583321127622&ns=1&abbucket=4
【双11立即加购】完美日记水光名片唇露镜面唇釉显白滋润口红唇彩,69.90,3万+人付款,perfectdiary旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=645197942834&ns=1&abbucket=4
【双11立即加购】完美日记名片唇釉女丝绒口红唇泥显白雾面哑光,69.90,10万+人付款,perfectdiary旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=640414559450&ns=1&abbucket=4
【官方正品】MAC/魅可尤雾弹口红唇膏哑光显白 925/923/奶茶色,185.00,5000+人付款,mac魅可官方旗舰店,浙江 嘉兴,https://detail.tmall.com/item.htm?id=600309612773&ns=1&abbucket=4
【双11预售】MAC/魅可全色号子弹头口红水漾唇膏 小辣椒,175.00,4万+人付款,mac魅可官方旗舰店,浙江 嘉兴,https://detail.tmall.com/item.htm?id=546724870335&ns=1&abbucket=4
七夕礼物礼盒MAC/魅可子弹头口红小辣椒316泫雅色314口红大牌正品,105.00,7000+人付款,sd1554040,广东 深圳,https://item.taobao.com/item.htm?id=648236801078&ns=1&abbucket=4#detail
MAC魅可2021新色水漾滋润晶亮子弹头唇膏口红543/544/545/549/555,148.00,4000+人付款,小呆獭在日韩,上海,https://item.taobao.com/item.htm?id=651589863089&ns=1&abbucket=4#detail
七夕礼物 纪梵希口红丝绒哑光N37 333 n27小羊皮礼盒大牌正品,140.00,4000+人付款,sd1554040,广东 深圳,https://item.taobao.com/item.htm?id=636181843512&ns=1&abbucket=4#detail
卡姿兰口红大牌正品小众女学生款套装礼盒哑光不掉色不沾杯不脱色,89.00,5000+人付款,卡姿兰丽尚专卖店,广东 广州,https://detail.tmall.com/item.htm?id=612672207223&ns=1&abbucket=4
mac口红544水漾系列543小辣椒602海外316魅可646礼品盒549唇膏925,116.00,4000+人付款,扁头小鱼,上海,https://item.taobao.com/item.htm?id=657507019816&ns=1&abbucket=4#detail
MAC/魅可子弹头口红经典礼盒套装小辣椒316泫雅色923口红大牌正品,75.00,6000+人付款,zhs252898484,上海,https://item.taobao.com/item.htm?id=644247730713&ns=1&abbucket=4#detail
Joocyee酵色太妃糖水波口红夏禅滋润哑光显白平价镜面女夏蝉冻唇,89.00,4万+人付款,joocyee酵色旗舰店,上海,https://detail.tmall.com/item.htm?id=644254025509&ns=1&abbucket=4
Chanel香奈儿口红277 154 132号山茶花627官方狮子系列58大牌正品,268.00,1000+人付款,yunhao831,广东 广州,https://item.taobao.com/item.htm?id=595856610292&ns=1&abbucket=4#detail
MAC魅可磨砂316chili小辣椒646脏橘色牛血色602大牌口红唇膏正品,115.00,8000+人付款,zhangshaohanabc,广东 深圳,https://item.taobao.com/item.htm?id=656742697125&ns=1&abbucket=4#detail
Dior迪奥口红999滋润哑光丝绒720/840/888唇膏限量大牌正品礼盒装,155.00,3000+人付款,真鞋门_2007,广东 深圳,https://item.taobao.com/item.htm?id=656296716523&ns=1&abbucket=4#detail
BOB玩色心跳凝彩唇膏 滋润炫色水润饱满赤茶西柚显色不易脱妆口红,6.90,100+人付款,梦坊化妆品专营店,上海,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1938943832&k=609&e=3QZIK0diEk7%2FVr1zjaBjNC44K9m7ZcwAYkMn1Q4Q42eYmqyFDmOUZ1UiUXznrwnO8TI5XXnJJRxBlypMxio8g%2FFrVXgKwdcDMbP5HKv8RyCIieC7uJthBukGgZ%2BmZsytRMXLFO1MivpQcNByI3C0F0YNkaPxqPslWVH7agPGub9S%2F3jQ%2FO5BXDNEtuakpS2FO%2FbPk%2FRFYej%2B5LlC4J1%2FiuGECW0S0vRriHQjnr9KoUrxEVBH5lrZgWVdA2TnuruPY6M7ti75UBuUuVPyOW%2FX6%2Fbc5ccuVqcjlWq1VzPyuGKRslTCC6zsK7DuOVm0rGD4POj88YCaWoQmTmDcffk2MZ1zdqpK8eNvfbNOvux%2Fl%2FO8dkVL4YfdGk0i2Rw2CbDk3wtcvXfKmZQ3t3pMj3s85h0R66gCXrO8h1cN9zwkNYq%2FQ2tOKnFnnplQRw5nzuX0tdJhhtsm46K1U9uvbLErYrXV1DvcfQoEdKcK1ZJrb7sBg6%2BL3ScTZap%2FzfB3eUr4MucL8I3o6169JOCq0XuPa1AaBKFb71DGLojYpvkzhYrf5ggZ55F%2FjMl%2FqMbJkAaTDgPet%2B7rVdW2iFie5jFdJsRL3kOMSN%2BB
【同心礼】花西子同心锁口红/浮雕雕花哑光唇膏女滋润浆果红棕色,219.00,1万+人付款,花西子旗舰店,浙江 杭州,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1938943832&k=609&e=8FLThihF5Nn%2FVr1zjaBjNC44K9m7ZcwAYkMn1Q4Q42eYmqyFDmOUZ1UiUXznrwnOeQ7fZGN6LNUuCjcAlO4nHhBg4tXVyI%2BSMbP5HKv8RyCIieC7uJthBukGgZ%2BmZsytRMXLFO1MivpQcNByI3C0F0YNkaPxqPslWVH7agPGub9S%2F3jQ%2FO5BXDNEtuakpS2FO%2FbPk%2FRFYej%2B5LlC4J1%2FiuGECW0S0vRriHQjnr9KoUrxEVBH5lrZgWVdA2TnuruPY6M7ti75UBtDY4Il%2Fok5X5ezQZB0XQZ5a6L9S7FN9ruYy87md4C2%2B2cUQbrSYeXeBiwJ8rYA9IW1Wj65J7vq1xXtQjr0Hu%2B%2FfbNOvux%2Fl%2FO8dkVL4YfdGk0i2Rw2CbDk3wtcvXfKmZQ3t3pMj3s85psRyTDOWVtpCr5Gju92Z4O%2FQ2tOKnFnnplQRw5nzuX0hZJkRid53ErsBKE%2BUQvDIC6ObUd3Ct96jZF3IT9jYLnY6rRYaS%2BI%2B268f%2F7MUlhKavX0V1zpTvF%2Fk6iWaaUVEgGQOp108EEhZXBUFqVEkqgWC5rXBbTSe%2F9dwU3%2B2wk54akaTmTxmw%2BrOf5OXJrIl1s5pQ8t5x3b
【双11预售】NARS空气柔雾唇霜小橘钉车厘子红奶盖蜜桃哑光唇釉,260.00,4000+人付款,nars官方旗舰店,上海,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1938943832&k=609&e=i5h1fvamQpD%2FVr1zjaBjNC44K9m7ZcwAYkMn1Q4Q42eYmqyFDmOUZ1UiUXznrwnOeQ7fZGN6LNWG44XPal%2FqMuP103WB4%2F2xMbP5HKv8RyCIieC7uJthBukGgZ%2BmZsytRMXLFO1MivpQcNByI3C0F0YNkaPxqPslWVH7agPGub9S%2F3jQ%2FO5BXDNEtuakpS2FO%2FbPk%2FRFYej%2B5LlC4J1%2FiuGECW0S0vRriHQjnr9KoUrxEVBH5lrZgWVdA2TnuruPY6M7ti75UBtllmuTKcZDGBhrBigQAr6avrJOpZ6ABYCLJa9NTj4mGPZcUot21lbv109q96Uthc75tZr9FxOX30iDcAgWKB9IfbNOvux%2Fl%2FO8dkVL4YfdGk0i2Rw2CbDk3wtcvXfKmZQ3t3pMj3s85gtUUhe8RZzPONbLqs%2B7vVC%2FQ2tOKnFnnplQRw5nzuX0VT2TuTJFI9JOQcKuOmO2PfbR%2BNWdd2ZvjZF3IT9jYLnY6rRYaS%2BI%2B268f%2F7MUlhKavX0V1zpTvF%2Fk6iWaaUVEgGQOp108EEhZXBUFqVEkqgWC5rXBbTSe%2F9dwU3%2B2wk54akaTmTxmw%2BrOf5OXJrIl1s5pQ8t5x3b
桃之夭夭食级口红雨衣不沾杯不掉色定妆神器不脱色持久正品旗舰店,68.00,6000+人付款,桃之夭夭旗舰店,上海,https://detail.tmall.com/item.htm?id=653687074625&ns=1&abbucket=4
【双11预售】Dior迪奥烈艳蓝金锁色唇釉999 626轻盈持妆 口红,350.00,1000+人付款,dior迪奥官方旗舰店,上海,https://detail.tmall.com/item.htm?id=641806570120&ns=1&abbucket=4
雅诗兰黛口红333枫叶红420大表姐豆沙色557倾慕唇膏免税大牌正品,170.00,3000+人付款,琉馨予22,广东 佛山,https://item.taobao.com/item.htm?id=655911272072&ns=1&abbucket=4#detail
YSL圣罗兰小金条口红21/9/23号色28杨树林1966大牌正品送礼盒套装,338.00,1000+人付款,ja帥cool,广东 深圳,https://item.taobao.com/item.htm?id=643661312426&ns=1&abbucket=4#detail
欧莱雅绒雾唇霜666大牌口红正品细管唇膏哑光丝绒全新官方正品+,175.00,2000+人付款,欧莱雅彩妆官方旗舰店,江苏 苏州,https://detail.tmall.com/item.htm?id=652241988452&ns=1&abbucket=4
colorkey唇釉珂拉琪空气镜面口红礼盒水光平价小众品牌学生唇彩,59.00,1万+人付款,1号购物网98,广东 深圳,https://item.taobao.com/item.htm?id=646426929352&ns=1&abbucket=4#detail
完美日记名片唇釉心动限定口红水光卡片013女小众品牌002镜面014,49.90,1万+人付款,dengmin6714036,上海,https://item.taobao.com/item.htm?id=642241779775&ns=1&abbucket=4#detail
Judydoll橘朵唇釉唇泥泡泡玛特p03联名盲盒哑光镜面口红水光juduo,24.80,1万+人付款,raye_mama,上海,https://item.taobao.com/item.htm?id=643646404862&ns=1&abbucket=4#detail
花知晓口红泰迪熊水漾柔雾豆沙显白丝绒平价学生素颜奶茶复古番茄,69.00,1万+人付款,花知晓旗舰店,江苏 淮安,https://detail.tmall.com/item.htm?id=630432698558&ns=1&abbucket=4
完美日记天鹅绒丝绒唇釉红V08雾面哑光V17口红V01学生款平价女V18,34.90,1万+人付款,dengmin6714036,上海,https://item.taobao.com/item.htm?id=615896831863&ns=1&abbucket=4#detail
Dior迪奥999口红哑光丝绒772 740 888 520 720大牌正品送礼物盒,208.00,1000+人付款,唐大人街,上海,https://item.taobao.com/item.htm?id=575143631063&ns=1&abbucket=4#detail
Dior迪奥口红999哑光丝绒772 740 888 520 720滋润旗舰正品送礼盒,128.00,3000+人付款,colourpop卡拉泡泡自营店,广东 深圳,https://item.taobao.com/item.htm?id=657451987636&ns=1&abbucket=4#detail
3CE三熹玉丝绒雾面唇釉豆沙红砖红复古番茄唇彩口红哑光持久正品,99.00,3000+人付款,天猫国际进口超市,浙江 杭州,https://detail.tmall.com/item.htm?id=598372446974&ns=1&abbucket=4
纪梵希小羊皮口红306 333 N36限量版丝绒哑光N37礼盒套装大牌正品,348.00,1000+人付款,bibibi君,广东 深圳,https://item.taobao.com/item.htm?id=650048548275&ns=1&abbucket=4#detail
Chanel香奈儿炫亮魅力印记唇釉838#154#83#834雾面哑光口红礼盒装,226.00,1000+人付款,雅皮风标,上海,https://item.taobao.com/item.htm?id=656034950638&ns=1&abbucket=4#detail
colorkey珂拉琪热巴同款黑镜空气唇釉镜面口红平价学生水光唇彩款,71.00,1万+人付款,苏宁易购官方旗舰店,江苏 南京,https://detail.tmall.com/item.htm?id=650820125470&ns=1&abbucket=4
正品dior/迪奥变色润唇膏魅惑口红保湿001 004 005 006 007 008,215.00,1000+人付款,温馨小店名妆铺,上海,https://item.taobao.com/item.htm?id=15861064845&ns=1&abbucket=4#detail
【直播专属】GIVENCHY纪梵希高定香榭粉丝绒唇膏口红n37 n17,360.00,1000+人付款,givenchy纪梵希官方旗舰店,浙江 嘉兴,https://detail.tmall.com/item.htm?id=651361509371&ns=1&abbucket=4
colorkey珂拉琪热巴同款空气唇釉丝绒哑光口红学生唇油唇泥唇彩款,71.00,1万+人付款,苏宁易购官方旗舰店,江苏 南京,https://detail.tmall.com/item.htm?id=650819885846&ns=1&abbucket=4
【官方正品】TOM FORD黑管 TF口红大牌正品 黑管哑光16 100奶茶色,460.00,700+人付款,tomford汤姆福特旗舰店,浙江 嘉兴,https://detail.tmall.com/item.htm?id=617528903152&ns=1&abbucket=4
【正品】阿玛尼红黑管挚爱哑光唇膏口红皇后红番茄红405,350.00,1000+人付款,阿玛尼美妆官方旗舰店,江苏 苏州,https://detail.tmall.com/item.htm?id=583347999725&ns=1&abbucket=4
方恰拉推荐into you唇泥女主角小众水感水雾唇釉哑光em08口红em20,34.00,1万+人付款,vicans,浙江 嘉兴,https://item.taobao.com/item.htm?id=617654841418&ns=1&abbucket=4#detail
MAC魅可2021新品新色水漾滋润晶亮子弹头唇膏口红543/544/545/549,125.00,1000+人付款,烦燥ing,山东 淄博,https://item.taobao.com/item.htm?id=655154939244&ns=1&abbucket=4#detail
Dior迪奥口红999滋润哑光丝绒720/840/888唇膏专柜大牌正品礼盒装,208.00,1000+人付款,xinyuanr119,广东 深圳,https://item.taobao.com/item.htm?id=657251113141&ns=1&abbucket=4#detail
YSL圣罗兰小黑条302小金条口红21 23 1966圆管小银条正品大牌礼盒,130.00,1000+人付款,法兰释企业店铺,上海,https://item.taobao.com/item.htm?id=600291808089&ns=1&abbucket=4#detail
colorkey珂拉琪唇釉空气镜面正品牌小众学生平价口红秋冬女柯拉琪,59.00,2万+人付款,柏翠丽晶,广东 深圳,https://item.taobao.com/item.htm?id=606973476324&ns=1&abbucket=4#detail
【李佳琦推荐】口红雨衣不沾杯不掉色不脱色防水唇膏持久定妆神器,114.00,3000+人付款,tb560285623,广东 深圳,https://item.taobao.com/item.htm?id=654452568557&ns=1&abbucket=4#detail
完美日记小黑钻口红唇膏显白持久保湿补水唇釉平价新品润唇膏,69.90,4万+人付款,天猫超市,上海,https://detail.tmall.com/item.htm?id=614300428002&ns=1&abbucket=4
变色口红女保湿滋润唇膏补水不掉色不沾杯不脱色防水胡萝卜素樱桃,29.90,4万+人付款,佰鲜集旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=621921346272&ns=1&abbucket=4
【程潇心选】PINKBEAR皮可熊柔滑奶霜哑光唇泥小奶棒唇彩唇釉口红,68.00,6万+人付款,pinkbear旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=639347990672&ns=1&abbucket=4
colorkey唇釉珂拉琪空气丝绒镜面哑光口红小众品牌官方旗舰店正品,59.00,1万+人付款,melyshop旗舰店,安徽 合肥,https://detail.tmall.com/item.htm?id=637645737785&ns=1&abbucket=4
【双11预售】CL路铂廷女王权杖黑管萝卜丁口红复古经典红提升气色,880.00,600+人付款,christianlouboutin美妆官方旗舰店,,https://detail.tmall.com/item.htm?id=606194079013&ns=1&abbucket=4
colorkey珂拉琪泡泡玛特空气唇釉丝绒哑光雾面镜面口红唇彩平价女,79.00,1万+人付款,colorkey旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=652774221893&ns=1&abbucket=4
热巴Hello Kitty 同款colorkey珂拉琪空气唇釉5支装套装口红学生,329.00,900+人付款,colorkey旗舰店,广东 广州,https://detail.tmall.com/item.htm?id=653056581424&ns=1&abbucket=4
【现货速达】CHANEL 香奈儿可可小姐炫光唇膏 coco滋润口红152 90,350.00,,chanel香奈儿官方旗舰店,浙江 杭州,https://detail.tmall.com/item.htm?id=594673136319&ns=1&abbucket=4
【双11自播间专属】YSL小金条细管口红 哑光新色1966复古红21 z,350.00,7000+人付款,ysl圣罗兰美妆官方旗舰店,江苏 苏州,https://detail.tmall.com/item.htm?id=629635563357&ns=1&abbucket=4
【预售礼遇】CHANEL 香奈儿炫亮魅力唇膏丝绒系列哑光口红58 57,350.00,,chanel香奈儿官方旗舰店,浙江 杭州,https://detail.tmall.com/item.htm?id=633664860527&ns=1&abbucket=4
正品 YSL圣罗兰小黑条口红 裸感哑光302豆沙色301,350.00,1000+人付款,ysl圣罗兰美妆官方旗舰店,江苏 苏州,https://detail.tmall.com/item.htm?id=650740183268&ns=1&abbucket=4
【热巴同款】colorkey珂拉琪黑缎唇釉显白女滋润哑光雾面唇彩口红,81.50,7000+人付款,苏宁易购官方旗舰店,江苏 连云港,https://detail.tmall.com/item.htm?id=654496607564&ns=1&abbucket=4
Armani阿玛尼唇釉405红管烂番茄415/206/401七夕礼物大牌正品口红,125.00,1000+人付款,sd1554040,广东 深圳,https://item.taobao.com/item.htm?id=655095833875&ns=1&abbucket=4#detail
【新品】稚优泉丝雾口红滋润持久显白女平价学生正品唇膏小众品牌,79.90,8000+人付款,稚优泉化妆品旗舰店,上海,https://detail.tmall.com/item.htm?id=653257739433&ns=1&abbucket=4
BOB玩色心跳凝彩唇膏 滋润炫色水润饱满赤茶西柚显色不易脱妆口红,6.90,100+人付款,梦坊化妆品专营店,上海,https://click.simba.taobao.com/cc_im?p=%BF%DA%BA%EC&s=1421140354&k=609&e=1SkmDdQyjgW0BTEERpxdj47Qgi1aQv3%2F6yDO4bk2ydkYOhRl36MzbqZ%2FnBQj4CproW39P7UQwPr9kfa2wO5Mp7fHT8xMEIlL3nyYc4Fq0YaoLscxeA%2BW5KzB4kT7JoxbyZ7iUI2J4vmhXHeZ6HTRZVpv02dt3LqDgGfQUOsOODUdfE65H%2BNjYHjiddosAXXFcBoiYj%2B84PV%2FMW9iodcyf86TTA8yVUfpkkmL9GESeWPjzzvfV11luOpS%2B3ObJirPsTkRUsg2d5Ze7dVnJTv%2FvpuBkS%2BOFlYeqSq3pV29ohCBKimtnLwsGtUgsl1VqPL7HtJ7qEafOOqtJapI4eXt%2B7Rottb1PFVCPdxPk7KXVeXbUQ2cXI8hC4e9XN1m8T87tehWhKLulV%2FyB0Mp%2FrSyrGqu1eBEODT9Jt7khaDRZIV%2BLoq1z7l8VneqoKvVZ%2BptOq5tFXi9nLf1O1BJDvKRg8cxcMnRBvBkmeGbeuTV0km2a6b2T9ATdcbJbRGfTcB8XM532IeBOuG03eOv80dKHH7wBXdTuoSsUPupmQhfKAhwHh%2Bi1fUcjrla%2F9E1PiUTRTmifNZ0KjIgGhBa7465cq2BFQ%2FsOgty
